year,sex,name,n,prop
1982,F,MYRIAM,243,1
1983,F,MYRIAM,251,1.07
1984,F,MYRIAM,277,1.19
1985,F,MYRIAM,274,1.21
1986,F,MYRIAM,335,1.5
1987,F,MYRIAM,273,1.23
1988,F,MYRIAM,480,2.09
1989,F,MYRIAM,416,1.71
1990,F,MYRIAM,303,1.18
1991,F,MYRIAM,344,1.37
1992,F,MYRIAM,378,1.57
1993,F,MYRIAM,337,1.46
1994,F,MYRIAM,408,1.78
1995,F,MYRIAM,343,1.59
1996,F,MYRIAM,309,1.52
1997,F,MYRIAM,269,1.46
1998,F,MYRIAM,226,1.31
1999,F,MYRIAM,206,1.27
2000,F,MYRIAM,164,1.05
2001,F,MYRIAM,167,1.04
2002,F,MYRIAM,134,0.89
2003,F,MYRIAM,141,0.93
2004,F,MYRIAM,113,0.76
2005,F,MYRIAM,108,0.72
2006,F,MYRIAM,103,0.65
2007,F,MYRIAM,77,0.48
2008,F,MYRIAM,71,0.44
2009,F,MYRIAM,71,0.44
2010,F,MYRIAM,72,0.45
2011,F,MYRIAM,61,0.39
2012,F,MYRIAM,58,0.37
2013,F,MYRIAM,58,0.38
2014,F,MYRIAM,43,0.28
2015,F,MYRIAM,52,0.35
2016,F,MYRIAM,33,0.23
2017,F,MYRIAM,34,0.26
2018,F,MYRIAM,29,0.23
1980,F,NANCY,625,2.48
1981,F,NANCY,531,2.12
1982,F,NANCY,421,1.73
1983,F,NANCY,407,1.73
1984,F,NANCY,309,1.32
1985,F,NANCY,273,1.21
1986,F,NANCY,227,1.02
1987,F,NANCY,190,0.86
1988,F,NANCY,136,0.59
1989,F,NANCY,112,0.46
1990,F,NANCY,92,0.36
1991,F,NANCY,62,0.25
1992,F,NANCY,67,0.28
1993,F,NANCY,48,0.21
1994,F,NANCY,40,0.17
1995,F,NANCY,35,0.16
1996,F,NANCY,32,0.16
1997,F,NANCY,27,0.15
1998,F,NANCY,10,0.06
1999,F,NANCY,16,0.1
2000,F,NANCY,14,0.09
2001,F,NANCY,10,0.06
2002,F,NANCY,10,0.07
2003,F,NANCY,14,0.09
2004,F,NANCY,7,0.05
2005,F,NANCY,11,0.07
2006,F,NANCY,9,0.06
2007,F,NANCY,6,0.04
2008,F,NANCY,7,0.04
2009,F,NANCY,6,0.04
2010,F,NANCY,4,0.03
2011,F,NANCY,8,0.05
2012,F,NANCY,6,0.04
2013,F,NANCY,4,0.03
2014,F,NANCY,1,0.01
2015,F,NANCY,3,0.02
2016,F,NANCY,2,0.01
2017,F,NANCY,4,0.03
2018,F,NANCY,3,0.02
1980,F,NOEMIE,32,0.13
1981,F,NOEMIE,42,0.17
1982,F,NOEMIE,51,0.21
1983,F,NOEMIE,59,0.25
1984,F,NOEMIE,62,0.27
1985,F,NOEMIE,65,0.29
1986,F,NOEMIE,76,0.34
1987,F,NOEMIE,74,0.33
1988,F,NOEMIE,86,0.37
1989,F,NOEMIE,117,0.48
1990,F,NOEMIE,107,0.42
1991,F,NOEMIE,132,0.52
1992,F,NOEMIE,160,0.66
1993,F,NOEMIE,214,0.93
1994,F,NOEMIE,366,1.6
1995,F,NOEMIE,438,2.03
1996,F,NOEMIE,390,1.92
1997,F,NOEMIE,437,2.37
1998,F,NOEMIE,436,2.54
1999,F,NOEMIE,443,2.72
2000,F,NOEMIE,430,2.76
2001,F,NOEMIE,412,2.58
2002,F,NOEMIE,395,2.61
2003,F,NOEMIE,412,2.73
2004,F,NOEMIE,346,2.33
2005,F,NOEMIE,339,2.26
2006,F,NOEMIE,300,1.9
2007,F,NOEMIE,313,1.97
2008,F,NOEMIE,303,1.88
2009,F,NOEMIE,321,1.98
2010,F,NOEMIE,362,2.28
2011,F,NOEMIE,276,1.76
2012,F,NOEMIE,274,1.74
2013,F,NOEMIE,247,1.6
2014,F,NOEMIE,200,1.29
2015,F,NOEMIE,171,1.16
2016,F,NOEMIE,175,1.24
2017,F,NOEMIE,128,0.96
2018,F,NOEMIE,115,0.92
1980,F,OCEANE,1,0
1981,F,OCEANE,0,0
1982,F,OCEANE,0,0
1983,F,OCEANE,0,0
1984,F,OCEANE,0,0
1985,F,OCEANE,0,0
1986,F,OCEANE,2,0.01
1987,F,OCEANE,1,0
1988,F,OCEANE,1,0
1989,F,OCEANE,0,0
1990,F,OCEANE,2,0.01
1991,F,OCEANE,4,0.02
1992,F,OCEANE,5,0.02
1993,F,OCEANE,2,0.01
1994,F,OCEANE,6,0.03
1995,F,OCEANE,10,0.05
1996,F,OCEANE,13,0.06
1997,F,OCEANE,21,0.11
1998,F,OCEANE,41,0.24
1999,F,OCEANE,47,0.29
2000,F,OCEANE,56,0.36
2001,F,OCEANE,99,0.62
2002,F,OCEANE,161,1.06
2003,F,OCEANE,151,1
2004,F,OCEANE,269,1.81
2005,F,OCEANE,274,1.83
2006,F,OCEANE,313,1.99
2007,F,OCEANE,260,1.63
2008,F,OCEANE,265,1.64
2009,F,OCEANE,255,1.57
2010,F,OCEANE,205,1.29
2011,F,OCEANE,169,1.08
2012,F,OCEANE,144,0.92
2013,F,OCEANE,166,1.08
2014,F,OCEANE,144,0.93
2015,F,OCEANE,142,0.96
2016,F,OCEANE,126,0.89
2017,F,OCEANE,123,0.92
2018,F,OCEANE,136,1.08
1980,F,OLIVIA,11,0.04
1981,F,OLIVIA,10,0.04
1982,F,OLIVIA,14,0.06
1983,F,OLIVIA,12,0.05
1984,F,OLIVIA,17,0.07
1985,F,OLIVIA,26,0.12
1986,F,OLIVIA,16,0.07
1987,F,OLIVIA,31,0.14
1988,F,OLIVIA,28,0.12
1989,F,OLIVIA,40,0.16
1990,F,OLIVIA,48,0.19
1991,F,OLIVIA,71,0.28
1992,F,OLIVIA,72,0.3
1993,F,OLIVIA,79,0.34
1994,F,OLIVIA,89,0.39
1995,F,OLIVIA,74,0.34
1996,F,OLIVIA,72,0.35
1997,F,OLIVIA,65,0.35
1998,F,OLIVIA,65,0.38
1999,F,OLIVIA,87,0.53
2000,F,OLIVIA,91,0.58
2001,F,OLIVIA,97,0.61
2002,F,OLIVIA,98,0.65
2003,F,OLIVIA,109,0.72
2004,F,OLIVIA,130,0.88
2005,F,OLIVIA,152,1.01
2006,F,OLIVIA,157,1
2007,F,OLIVIA,186,1.17
2008,F,OLIVIA,236,1.46
2009,F,OLIVIA,329,2.03
2010,F,OLIVIA,371,2.33
2011,F,OLIVIA,390,2.48
2012,F,OLIVIA,471,3
2013,F,OLIVIA,505,3.28
2014,F,OLIVIA,520,3.36
2015,F,OLIVIA,482,3.27
2016,F,OLIVIA,516,3.64
2017,F,OLIVIA,489,3.68
2018,F,OLIVIA,490,3.9
1980,F,PATRICIA,230,0.91
1981,F,PATRICIA,270,1.08
1982,F,PATRICIA,228,0.94
1983,F,PATRICIA,211,0.9
1984,F,PATRICIA,197,0.84
1985,F,PATRICIA,179,0.79
1986,F,PATRICIA,233,1.04
1987,F,PATRICIA,191,0.86
1988,F,PATRICIA,195,0.85
1989,F,PATRICIA,211,0.87
1990,F,PATRICIA,247,0.96
1991,F,PATRICIA,209,0.83
1992,F,PATRICIA,199,0.83
1993,F,PATRICIA,198,0.86
1994,F,PATRICIA,183,0.8
1995,F,PATRICIA,133,0.62
1996,F,PATRICIA,106,0.52
1997,F,PATRICIA,75,0.41
1998,F,PATRICIA,71,0.41
1999,F,PATRICIA,46,0.28
2000,F,PATRICIA,39,0.25
2001,F,PATRICIA,27,0.17
2002,F,PATRICIA,25,0.17
2003,F,PATRICIA,22,0.15
2004,F,PATRICIA,21,0.14
2005,F,PATRICIA,12,0.08
2006,F,PATRICIA,19,0.12
2007,F,PATRICIA,9,0.06
2008,F,PATRICIA,11,0.07
2009,F,PATRICIA,14,0.09
2010,F,PATRICIA,12,0.08
2011,F,PATRICIA,15,0.1
2012,F,PATRICIA,2,0.01
2013,F,PATRICIA,10,0.06
2014,F,PATRICIA,5,0.03
2015,F,PATRICIA,7,0.05
2016,F,PATRICIA,7,0.05
2017,F,PATRICIA,2,0.02
2018,F,PATRICIA,3,0.02
1980,F,RACHEL,97,0.39
1981,F,RACHEL,94,0.38
1982,F,RACHEL,90,0.37
1983,F,RACHEL,70,0.3
1984,F,RACHEL,102,0.44
1985,F,RACHEL,87,0.39
1986,F,RACHEL,79,0.35
1987,F,RACHEL,74,0.33
1988,F,RACHEL,79,0.34
1989,F,RACHEL,82,0.34
1990,F,RACHEL,121,0.47
1991,F,RACHEL,141,0.56
1992,F,RACHEL,133,0.55
1993,F,RACHEL,125,0.54
1994,F,RACHEL,150,0.65
1995,F,RACHEL,156,0.72
1996,F,RACHEL,175,0.86
1997,F,RACHEL,146,0.79
1998,F,RACHEL,121,0.7
1999,F,RACHEL,113,0.69
2000,F,RACHEL,98,0.63
2001,F,RACHEL,75,0.47
2002,F,RACHEL,73,0.48
2003,F,RACHEL,82,0.54
2004,F,RACHEL,65,0.44
2005,F,RACHEL,67,0.45
2006,F,RACHEL,65,0.41
2007,F,RACHEL,52,0.33
2008,F,RACHEL,50,0.31
2009,F,RACHEL,60,0.37
2010,F,RACHEL,53,0.33
2011,F,RACHEL,47,0.3
2012,F,RACHEL,54,0.34
2013,F,RACHEL,59,0.38
2014,F,RACHEL,55,0.35
2015,F,RACHEL,36,0.24
2016,F,RACHEL,51,0.36
2017,F,RACHEL,66,0.5
2018,F,RACHEL,49,0.39
1980,F,RAPHAELLE,6,0.02
1981,F,RAPHAELLE,15,0.06
1982,F,RAPHAELLE,13,0.05
1983,F,RAPHAELLE,15,0.06
1984,F,RAPHAELLE,11,0.05
1985,F,RAPHAELLE,16,0.07
1986,F,RAPHAELLE,39,0.17
1987,F,RAPHAELLE,36,0.16
1988,F,RAPHAELLE,28,0.12
1989,F,RAPHAELLE,45,0.18
1990,F,RAPHAELLE,48,0.19
1991,F,RAPHAELLE,54,0.21
1992,F,RAPHAELLE,54,0.22
1993,F,RAPHAELLE,59,0.26
1994,F,RAPHAELLE,44,0.19
1995,F,RAPHAELLE,54,0.25
1996,F,RAPHAELLE,86,0.42
1997,F,RAPHAELLE,73,0.4
1998,F,RAPHAELLE,66,0.38
1999,F,RAPHAELLE,71,0.44
2000,F,RAPHAELLE,78,0.5
2001,F,RAPHAELLE,83,0.52
2002,F,RAPHAELLE,91,0.6
2003,F,RAPHAELLE,93,0.62
2004,F,RAPHAELLE,78,0.53
2005,F,RAPHAELLE,132,0.88
2006,F,RAPHAELLE,172,1.09
2007,F,RAPHAELLE,167,1.05
2008,F,RAPHAELLE,192,1.19
2009,F,RAPHAELLE,193,1.19
2010,F,RAPHAELLE,211,1.33
2011,F,RAPHAELLE,205,1.31
2012,F,RAPHAELLE,199,1.27
2013,F,RAPHAELLE,204,1.32
2014,F,RAPHAELLE,216,1.39
2015,F,RAPHAELLE,230,1.56
2016,F,RAPHAELLE,222,1.57
2017,F,RAPHAELLE,204,1.53
2018,F,RAPHAELLE,177,1.41
1980,F,REBECCA,35,0.14
1981,F,REBECCA,53,0.21
1982,F,REBECCA,41,0.17
1983,F,REBECCA,48,0.2
1984,F,REBECCA,50,0.21
1985,F,REBECCA,49,0.22
1986,F,REBECCA,61,0.27
1987,F,REBECCA,58,0.26
1988,F,REBECCA,75,0.33
1989,F,REBECCA,102,0.42
1990,F,REBECCA,95,0.37
1991,F,REBECCA,122,0.48
1992,F,REBECCA,128,0.53
1993,F,REBECCA,129,0.56
1994,F,REBECCA,151,0.66
1995,F,REBECCA,162,0.75
1996,F,REBECCA,151,0.74
1997,F,REBECCA,158,0.86
1998,F,REBECCA,146,0.85
1999,F,REBECCA,157,0.97
2000,F,REBECCA,140,0.9
2001,F,REBECCA,152,0.95
2002,F,REBECCA,138,0.91
2003,F,REBECCA,127,0.84
2004,F,REBECCA,110,0.74
2005,F,REBECCA,83,0.55
2006,F,REBECCA,92,0.58
2007,F,REBECCA,80,0.5
2008,F,REBECCA,84,0.52
2009,F,REBECCA,90,0.56
2010,F,REBECCA,85,0.53
2011,F,REBECCA,68,0.43
2012,F,REBECCA,64,0.41
2013,F,REBECCA,75,0.49
2014,F,REBECCA,62,0.4
2015,F,REBECCA,55,0.37
2016,F,REBECCA,49,0.35
2017,F,REBECCA,51,0.38
2018,F,REBECCA,48,0.38
1980,F,ROSALIE,21,0.08
1981,F,ROSALIE,24,0.1
1982,F,ROSALIE,21,0.09
1983,F,ROSALIE,17,0.07
1984,F,ROSALIE,18,0.08
1985,F,ROSALIE,15,0.07
1986,F,ROSALIE,17,0.08
1987,F,ROSALIE,18,0.08
1988,F,ROSALIE,11,0.05
1989,F,ROSALIE,16,0.07
1990,F,ROSALIE,37,0.14
1991,F,ROSALIE,53,0.21
1992,F,ROSALIE,105,0.44
1993,F,ROSALIE,124,0.54
1994,F,ROSALIE,126,0.55
1995,F,ROSALIE,140,0.65
1996,F,ROSALIE,195,0.96
1997,F,ROSALIE,220,1.2
1998,F,ROSALIE,233,1.35
1999,F,ROSALIE,209,1.28
2000,F,ROSALIE,251,1.61
2001,F,ROSALIE,270,1.69
2002,F,ROSALIE,294,1.94
2003,F,ROSALIE,326,2.16
2004,F,ROSALIE,395,2.66
2005,F,ROSALIE,345,2.3
2006,F,ROSALIE,402,2.55
2007,F,ROSALIE,408,2.56
2008,F,ROSALIE,388,2.41
2009,F,ROSALIE,377,2.33
2010,F,ROSALIE,386,2.43
2011,F,ROSALIE,365,2.32
2012,F,ROSALIE,383,2.44
2013,F,ROSALIE,408,2.65
2014,F,ROSALIE,414,2.67
2015,F,ROSALIE,358,2.43
2016,F,ROSALIE,409,2.89
2017,F,ROSALIE,385,2.89
2018,F,ROSALIE,323,2.57
1980,F,ROSE,8,0.03
1981,F,ROSE,5,0.02
1982,F,ROSE,3,0.01
1983,F,ROSE,5,0.02
1984,F,ROSE,4,0.02
1985,F,ROSE,1,0
1986,F,ROSE,4,0.02
1987,F,ROSE,2,0.01
1988,F,ROSE,7,0.03
1989,F,ROSE,4,0.02
1990,F,ROSE,3,0.01
1991,F,ROSE,19,0.08
1992,F,ROSE,24,0.1
1993,F,ROSE,11,0.05
1994,F,ROSE,21,0.09
1995,F,ROSE,42,0.19
1996,F,ROSE,51,0.25
1997,F,ROSE,33,0.18
1998,F,ROSE,102,0.59
1999,F,ROSE,96,0.59
2000,F,ROSE,104,0.67
2001,F,ROSE,100,0.63
2002,F,ROSE,146,0.97
2003,F,ROSE,140,0.93
2004,F,ROSE,129,0.87
2005,F,ROSE,145,0.97
2006,F,ROSE,211,1.34
2007,F,ROSE,218,1.37
2008,F,ROSE,175,1.08
2009,F,ROSE,225,1.39
2010,F,ROSE,212,1.33
2011,F,ROSE,213,1.36
2012,F,ROSE,207,1.32
2013,F,ROSE,228,1.48
2014,F,ROSE,228,1.47
2015,F,ROSE,234,1.59
2016,F,ROSE,280,1.98
2017,F,ROSE,289,2.17
2018,F,ROSE,310,2.47
1980,F,ROXANNE,88,0.35
1981,F,ROXANNE,112,0.45
1982,F,ROXANNE,147,0.61
1983,F,ROXANNE,154,0.66
1984,F,ROXANNE,127,0.54
1985,F,ROXANNE,157,0.7
1986,F,ROXANNE,139,0.62
1987,F,ROXANNE,176,0.79
1988,F,ROXANNE,221,0.96
1989,F,ROXANNE,281,1.15
1990,F,ROXANNE,483,1.89
1991,F,ROXANNE,500,1.99
1992,F,ROXANNE,554,2.3
1993,F,ROXANNE,647,2.81
1994,F,ROXANNE,587,2.56
1995,F,ROXANNE,438,2.03
1996,F,ROXANNE,368,1.81
1997,F,ROXANNE,299,1.62
1998,F,ROXANNE,227,1.32
1999,F,ROXANNE,185,1.14
2000,F,ROXANNE,186,1.19
2001,F,ROXANNE,129,0.81
2002,F,ROXANNE,101,0.67
2003,F,ROXANNE,92,0.61
2004,F,ROXANNE,79,0.53
2005,F,ROXANNE,72,0.48
2006,F,ROXANNE,58,0.37
2007,F,ROXANNE,54,0.34
2008,F,ROXANNE,59,0.37
2009,F,ROXANNE,49,0.3
2010,F,ROXANNE,42,0.26
2011,F,ROXANNE,58,0.37
2012,F,ROXANNE,47,0.3
2013,F,ROXANNE,52,0.34
2014,F,ROXANNE,56,0.36
2015,F,ROXANNE,37,0.25
2016,F,ROXANNE,37,0.26
2017,F,ROXANNE,22,0.17
2018,F,ROXANNE,16,0.13
1980,F,SABRINA,172,0.68
1981,F,SABRINA,158,0.63
1982,F,SABRINA,396,1.63
1983,F,SABRINA,283,1.2
1984,F,SABRINA,333,1.43
1985,F,SABRINA,290,1.28
1986,F,SABRINA,361,1.62
1987,F,SABRINA,337,1.52
1988,F,SABRINA,442,1.92
1989,F,SABRINA,498,2.04
1990,F,SABRINA,564,2.2
1991,F,SABRINA,579,2.3
1992,F,SABRINA,580,2.41
1993,F,SABRINA,613,2.66
1994,F,SABRINA,606,2.64
1995,F,SABRINA,581,2.69
1996,F,SABRINA,680,3.34
1997,F,SABRINA,571,3.1
1998,F,SABRINA,507,2.95
1999,F,SABRINA,421,2.59
2000,F,SABRINA,393,2.52
2001,F,SABRINA,371,2.32
2002,F,SABRINA,260,1.72
2003,F,SABRINA,192,1.27
2004,F,SABRINA,159,1.07
2005,F,SABRINA,135,0.9
2006,F,SABRINA,138,0.88
2007,F,SABRINA,91,0.57
2008,F,SABRINA,91,0.56
2009,F,SABRINA,74,0.46
2010,F,SABRINA,60,0.38
2011,F,SABRINA,49,0.31
2012,F,SABRINA,47,0.3
2013,F,SABRINA,46,0.3
2014,F,SABRINA,34,0.22
2015,F,SABRINA,28,0.19
2016,F,SABRINA,32,0.23
2017,F,SABRINA,26,0.2
2018,F,SABRINA,28,0.22
1980,F,SAMANTHA,24,0.1
1981,F,SAMANTHA,23,0.09
1982,F,SAMANTHA,34,0.14
1983,F,SAMANTHA,40,0.17
1984,F,SAMANTHA,39,0.17
1985,F,SAMANTHA,70,0.31
1986,F,SAMANTHA,78,0.35
1987,F,SAMANTHA,110,0.5
1988,F,SAMANTHA,171,0.74
1989,F,SAMANTHA,204,0.84
1990,F,SAMANTHA,176,0.69
1991,F,SAMANTHA,210,0.83
1992,F,SAMANTHA,182,0.76
1993,F,SAMANTHA,204,0.89
1994,F,SAMANTHA,209,0.91
1995,F,SAMANTHA,231,1.07
1996,F,SAMANTHA,221,1.09
1997,F,SAMANTHA,164,0.89
1998,F,SAMANTHA,140,0.81
1999,F,SAMANTHA,106,0.65
2000,F,SAMANTHA,115,0.74
2001,F,SAMANTHA,123,0.77
2002,F,SAMANTHA,81,0.54
2003,F,SAMANTHA,74,0.49
2004,F,SAMANTHA,88,0.59
2005,F,SAMANTHA,65,0.43
2006,F,SAMANTHA,50,0.32
2007,F,SAMANTHA,48,0.3
2008,F,SAMANTHA,45,0.28
2009,F,SAMANTHA,38,0.23
2010,F,SAMANTHA,36,0.23
2011,F,SAMANTHA,30,0.19
2012,F,SAMANTHA,28,0.18
2013,F,SAMANTHA,31,0.2
2014,F,SAMANTHA,18,0.12
2015,F,SAMANTHA,21,0.14
2016,F,SAMANTHA,20,0.14
2017,F,SAMANTHA,18,0.14
2018,F,SAMANTHA,21,0.17
1980,F,SANDRA,359,1.43
1981,F,SANDRA,327,1.31
1982,F,SANDRA,365,1.5
1983,F,SANDRA,328,1.4
1984,F,SANDRA,276,1.18
1985,F,SANDRA,291,1.29
1986,F,SANDRA,277,1.24
1987,F,SANDRA,286,1.29
1988,F,SANDRA,305,1.33
1989,F,SANDRA,260,1.07
1990,F,SANDRA,218,0.85
1991,F,SANDRA,197,0.78
1992,F,SANDRA,144,0.6
1993,F,SANDRA,113,0.49
1994,F,SANDRA,115,0.5
1995,F,SANDRA,104,0.48
1996,F,SANDRA,82,0.4
1997,F,SANDRA,67,0.36
1998,F,SANDRA,52,0.3
1999,F,SANDRA,45,0.28
2000,F,SANDRA,36,0.23
2001,F,SANDRA,29,0.18
2002,F,SANDRA,22,0.15
2003,F,SANDRA,21,0.14
2004,F,SANDRA,18,0.12
2005,F,SANDRA,16,0.11
2006,F,SANDRA,23,0.15
2007,F,SANDRA,10,0.06
2008,F,SANDRA,9,0.06
2009,F,SANDRA,9,0.06
2010,F,SANDRA,14,0.09
2011,F,SANDRA,15,0.1
2012,F,SANDRA,7,0.04
2013,F,SANDRA,9,0.06
2014,F,SANDRA,8,0.05
2015,F,SANDRA,12,0.08
2016,F,SANDRA,2,0.01
2017,F,SANDRA,13,0.1
2018,F,SANDRA,4,0.03
1980,F,SARA,91,0.36
1981,F,SARA,96,0.38
1982,F,SARA,99,0.41
1983,F,SARA,112,0.48
1984,F,SARA,92,0.39
1985,F,SARA,111,0.49
1986,F,SARA,135,0.61
1987,F,SARA,163,0.73
1988,F,SARA,124,0.54
1989,F,SARA,144,0.59
1990,F,SARA,133,0.52
1991,F,SARA,154,0.61
1992,F,SARA,153,0.64
1993,F,SARA,190,0.82
1994,F,SARA,177,0.77
1995,F,SARA,189,0.87
1996,F,SARA,181,0.89
1997,F,SARA,183,0.99
1998,F,SARA,138,0.8
1999,F,SARA,131,0.81
2000,F,SARA,149,0.95
2001,F,SARA,132,0.83
2002,F,SARA,159,1.05
2003,F,SARA,169,1.12
2004,F,SARA,185,1.25
2005,F,SARA,156,1.04
2006,F,SARA,179,1.14
2007,F,SARA,173,1.09
2008,F,SARA,201,1.25
2009,F,SARA,176,1.09
2010,F,SARA,156,0.98
2011,F,SARA,160,1.02
2012,F,SARA,146,0.93
2013,F,SARA,141,0.92
2014,F,SARA,127,0.82
2015,F,SARA,115,0.78
2016,F,SARA,111,0.78
2017,F,SARA,97,0.73
2018,F,SARA,81,0.65
1980,F,SARAH,188,0.75
1981,F,SARAH,177,0.71
1982,F,SARAH,247,1.02
1983,F,SARAH,225,0.96
1984,F,SARAH,258,1.11
1985,F,SARAH,263,1.16
1986,F,SARAH,381,1.71
1987,F,SARAH,425,1.91
1988,F,SARAH,461,2
1989,F,SARAH,502,2.06
1990,F,SARAH,525,2.05
1991,F,SARAH,568,2.26
1992,F,SARAH,538,2.24
1993,F,SARAH,538,2.33
1994,F,SARAH,652,2.85
1995,F,SARAH,573,2.65
1996,F,SARAH,542,2.66
1997,F,SARAH,545,2.96
1998,F,SARAH,500,2.91
1999,F,SARAH,442,2.72
2000,F,SARAH,439,2.81
2001,F,SARAH,461,2.88
2002,F,SARAH,423,2.8
2003,F,SARAH,387,2.56
2004,F,SARAH,370,2.49
2005,F,SARAH,409,2.73
2006,F,SARAH,356,2.26
2007,F,SARAH,374,2.35
2008,F,SARAH,370,2.29
2009,F,SARAH,336,2.07
2010,F,SARAH,317,1.99
2011,F,SARAH,300,1.91
2012,F,SARAH,290,1.85
2013,F,SARAH,260,1.69
2014,F,SARAH,272,1.76
2015,F,SARAH,237,1.61
2016,F,SARAH,247,1.74
2017,F,SARAH,195,1.47
2018,F,SARAH,176,1.4
1980,F,SOFIA,5,0.02
1981,F,SOFIA,9,0.04
1982,F,SOFIA,11,0.05
1983,F,SOFIA,10,0.04
1984,F,SOFIA,12,0.05
1985,F,SOFIA,17,0.08
1986,F,SOFIA,9,0.04
1987,F,SOFIA,10,0.05
1988,F,SOFIA,9,0.04
1989,F,SOFIA,14,0.06
1990,F,SOFIA,18,0.07
1991,F,SOFIA,13,0.05
1992,F,SOFIA,13,0.05
1993,F,SOFIA,18,0.08
1994,F,SOFIA,33,0.14
1995,F,SOFIA,26,0.12
1996,F,SOFIA,25,0.12
1997,F,SOFIA,21,0.11
1998,F,SOFIA,30,0.17
1999,F,SOFIA,36,0.22
2000,F,SOFIA,44,0.28
2001,F,SOFIA,50,0.31
2002,F,SOFIA,66,0.44
2003,F,SOFIA,98,0.65
2004,F,SOFIA,110,0.74
2005,F,SOFIA,141,0.94
2006,F,SOFIA,154,0.98
2007,F,SOFIA,183,1.15
2008,F,SOFIA,185,1.15
2009,F,SOFIA,188,1.16
2010,F,SOFIA,229,1.44
2011,F,SOFIA,256,1.63
2012,F,SOFIA,266,1.69
2013,F,SOFIA,327,2.12
2014,F,SOFIA,349,2.25
2015,F,SOFIA,336,2.28
2016,F,SOFIA,319,2.25
2017,F,SOFIA,314,2.36
2018,F,SOFIA,267,2.13
1980,F,SOPHIE,611,2.43
1981,F,SOPHIE,530,2.12
1982,F,SOPHIE,464,1.91
1983,F,SOPHIE,462,1.97
1984,F,SOPHIE,510,2.19
1985,F,SOPHIE,479,2.12
1986,F,SOPHIE,471,2.11
1987,F,SOPHIE,418,1.88
1988,F,SOPHIE,452,1.97
1989,F,SOPHIE,465,1.91
1990,F,SOPHIE,449,1.75
1991,F,SOPHIE,405,1.61
1992,F,SOPHIE,374,1.55
1993,F,SOPHIE,317,1.38
1994,F,SOPHIE,301,1.31
1995,F,SOPHIE,275,1.27
1996,F,SOPHIE,260,1.28
1997,F,SOPHIE,219,1.19
1998,F,SOPHIE,188,1.09
1999,F,SOPHIE,167,1.03
2000,F,SOPHIE,164,1.05
2001,F,SOPHIE,171,1.07
2002,F,SOPHIE,155,1.02
2003,F,SOPHIE,126,0.83
2004,F,SOPHIE,129,0.87
2005,F,SOPHIE,120,0.8
2006,F,SOPHIE,114,0.72
2007,F,SOPHIE,160,1.01
2008,F,SOPHIE,154,0.95
2009,F,SOPHIE,154,0.95
2010,F,SOPHIE,157,0.99
2011,F,SOPHIE,185,1.18
2012,F,SOPHIE,158,1.01
2013,F,SOPHIE,178,1.16
2014,F,SOPHIE,163,1.05
2015,F,SOPHIE,132,0.89
2016,F,SOPHIE,137,0.97
2017,F,SOPHIE,118,0.89
2018,F,SOPHIE,114,0.91
1980,F,STEPHANIE,906,3.6
1981,F,STEPHANIE,925,3.7
1982,F,STEPHANIE,1002,4.12
1983,F,STEPHANIE,1040,4.43
1984,F,STEPHANIE,1176,5.04
1985,F,STEPHANIE,1225,5.43
1986,F,STEPHANIE,1367,6.13
1987,F,STEPHANIE,1772,7.98
1988,F,STEPHANIE,1800,7.83
1989,F,STEPHANIE,1679,6.89
1990,F,STEPHANIE,1551,6.06
1991,F,STEPHANIE,1221,4.85
1992,F,STEPHANIE,1172,4.87
1993,F,STEPHANIE,978,4.24
1994,F,STEPHANIE,868,3.79
1995,F,STEPHANIE,624,2.89
1996,F,STEPHANIE,450,2.21
1997,F,STEPHANIE,349,1.9
1998,F,STEPHANIE,251,1.46
1999,F,STEPHANIE,182,1.12
2000,F,STEPHANIE,153,0.98
2001,F,STEPHANIE,115,0.72
2002,F,STEPHANIE,99,0.65
2003,F,STEPHANIE,61,0.4
2004,F,STEPHANIE,55,0.37
2005,F,STEPHANIE,46,0.31
2006,F,STEPHANIE,39,0.25
2007,F,STEPHANIE,45,0.28
2008,F,STEPHANIE,40,0.25
2009,F,STEPHANIE,31,0.19
2010,F,STEPHANIE,30,0.19
2011,F,STEPHANIE,18,0.11
2012,F,STEPHANIE,23,0.15
2013,F,STEPHANIE,20,0.13
2014,F,STEPHANIE,16,0.1
2015,F,STEPHANIE,7,0.05
2016,F,STEPHANIE,13,0.09
2017,F,STEPHANIE,8,0.06
2018,F,STEPHANIE,5,0.04
1980,F,VALERIE,1004,3.99
1981,F,VALERIE,1098,4.39
1982,F,VALERIE,1063,4.38
1983,F,VALERIE,1011,4.3
1984,F,VALERIE,942,4.04
1985,F,VALERIE,918,4.07
1986,F,VALERIE,882,3.95
1987,F,VALERIE,842,3.79
1988,F,VALERIE,843,3.66
1989,F,VALERIE,811,3.33
1990,F,VALERIE,831,3.25
1991,F,VALERIE,802,3.18
1992,F,VALERIE,711,2.95
1993,F,VALERIE,654,2.84
1994,F,VALERIE,585,2.55
1995,F,VALERIE,482,2.23
1996,F,VALERIE,388,1.91
1997,F,VALERIE,290,1.58
1998,F,VALERIE,255,1.48
1999,F,VALERIE,202,1.24
2000,F,VALERIE,149,0.95
2001,F,VALERIE,130,0.81
2002,F,VALERIE,93,0.61
2003,F,VALERIE,88,0.58
2004,F,VALERIE,42,0.28
