year,sex,name,n,prop
1994,M,VICTOR,75,0.24
1995,M,VICTOR,65,0.22
1996,M,VICTOR,67,0.23
1997,M,VICTOR,67,0.26
1998,M,VICTOR,96,0.39
1999,M,VICTOR,104,0.44
2000,M,VICTOR,111,0.48
2001,M,VICTOR,117,0.5
2002,M,VICTOR,118,0.53
2003,M,VICTOR,141,0.63
2004,M,VICTOR,165,0.75
2005,M,VICTOR,172,0.79
2006,M,VICTOR,211,0.91
2007,M,VICTOR,215,0.93
2008,M,VICTOR,221,0.93
2009,M,VICTOR,248,1.05
2010,M,VICTOR,277,1.22
2011,M,VICTOR,282,1.27
2012,M,VICTOR,283,1.27
2013,M,VICTOR,313,1.45
2014,M,VICTOR,306,1.5
2015,M,VICTOR,357,1.79
2016,M,VICTOR,365,1.9
2017,M,VICTOR,362,2.11
2018,M,VICTOR,386,2.34
1980,M,VINCENT,471,1.44
1981,M,VINCENT,523,1.6
1982,M,VINCENT,467,1.51
1983,M,VINCENT,474,1.54
1984,M,VINCENT,485,1.57
1985,M,VINCENT,454,1.5
1986,M,VINCENT,424,1.44
1987,M,VINCENT,427,1.46
1988,M,VINCENT,753,2.5
1989,M,VINCENT,879,2.74
1990,M,VINCENT,940,2.76
1991,M,VINCENT,865,2.56
1992,M,VINCENT,867,2.66
1993,M,VINCENT,833,2.65
1994,M,VINCENT,780,2.53
1995,M,VINCENT,802,2.7
1996,M,VINCENT,761,2.66
1997,M,VINCENT,672,2.57
1998,M,VINCENT,680,2.78
1999,M,VINCENT,624,2.63
2000,M,VINCENT,581,2.53
2001,M,VINCENT,560,2.39
2002,M,VINCENT,503,2.24
2003,M,VINCENT,427,1.91
2004,M,VINCENT,431,1.96
2005,M,VINCENT,447,2.05
2006,M,VINCENT,454,1.96
2007,M,VINCENT,403,1.74
2008,M,VINCENT,391,1.64
2009,M,VINCENT,407,1.72
2010,M,VINCENT,325,1.43
2011,M,VINCENT,301,1.35
2012,M,VINCENT,246,1.1
2013,M,VINCENT,242,1.12
2014,M,VINCENT,181,0.89
2015,M,VINCENT,172,0.86
2016,M,VINCENT,163,0.85
2017,M,VINCENT,103,0.6
2018,M,VINCENT,77,0.47
1980,M,WILLIAM,55,0.17
1981,M,WILLIAM,54,0.16
1982,M,WILLIAM,64,0.21
1983,M,WILLIAM,95,0.31
1984,M,WILLIAM,104,0.34
1985,M,WILLIAM,106,0.35
1986,M,WILLIAM,113,0.39
1987,M,WILLIAM,127,0.44
1988,M,WILLIAM,118,0.39
1989,M,WILLIAM,148,0.46
1990,M,WILLIAM,176,0.52
1991,M,WILLIAM,249,0.74
1992,M,WILLIAM,269,0.83
1993,M,WILLIAM,376,1.2
1994,M,WILLIAM,461,1.5
1995,M,WILLIAM,689,2.32
1996,M,WILLIAM,790,2.76
1997,M,WILLIAM,940,3.59
1998,M,WILLIAM,941,3.85
1999,M,WILLIAM,1030,4.34
2000,M,WILLIAM,1088,4.73
2001,M,WILLIAM,984,4.21
2002,M,WILLIAM,1118,4.98
2003,M,WILLIAM,1078,4.81
2004,M,WILLIAM,878,4
2005,M,WILLIAM,870,3.99
2006,M,WILLIAM,917,3.96
2007,M,WILLIAM,883,3.81
2008,M,WILLIAM,935,3.93
2009,M,WILLIAM,1103,4.67
2010,M,WILLIAM,1035,4.56
2011,M,WILLIAM,956,4.29
2012,M,WILLIAM,872,3.91
2013,M,WILLIAM,848,3.93
2014,M,WILLIAM,787,3.85
2015,M,WILLIAM,767,3.84
2016,M,WILLIAM,798,4.16
2017,M,WILLIAM,714,4.17
2018,M,WILLIAM,739,4.48
1980,M,XAVIER,28,0.09
1981,M,XAVIER,30,0.09
1982,M,XAVIER,48,0.15
1983,M,XAVIER,52,0.17
1984,M,XAVIER,57,0.18
1985,M,XAVIER,78,0.26
1986,M,XAVIER,97,0.33
1987,M,XAVIER,85,0.29
1988,M,XAVIER,89,0.3
1989,M,XAVIER,104,0.32
1990,M,XAVIER,105,0.31
1991,M,XAVIER,138,0.41
1992,M,XAVIER,169,0.52
1993,M,XAVIER,144,0.46
1994,M,XAVIER,176,0.57
1995,M,XAVIER,212,0.71
1996,M,XAVIER,253,0.89
1997,M,XAVIER,244,0.93
1998,M,XAVIER,249,1.02
1999,M,XAVIER,245,1.03
2000,M,XAVIER,378,1.64
2001,M,XAVIER,509,2.18
2002,M,XAVIER,687,3.06
2003,M,XAVIER,611,2.73
2004,M,XAVIER,614,2.8
2005,M,XAVIER,589,2.7
2006,M,XAVIER,591,2.55
2007,M,XAVIER,546,2.35
2008,M,XAVIER,609,2.56
2009,M,XAVIER,585,2.47
2010,M,XAVIER,542,2.39
2011,M,XAVIER,491,2.2
2012,M,XAVIER,452,2.03
2013,M,XAVIER,449,2.08
2014,M,XAVIER,390,1.91
2015,M,XAVIER,374,1.87
2016,M,XAVIER,338,1.76
2017,M,XAVIER,300,1.75
2018,M,XAVIER,263,1.6
1980,M,YANNICK,467,1.42
1981,M,YANNICK,474,1.45
1982,M,YANNICK,321,1.04
1983,M,YANNICK,263,0.85
1984,M,YANNICK,271,0.88
1985,M,YANNICK,276,0.91
1986,M,YANNICK,221,0.75
1987,M,YANNICK,237,0.81
1988,M,YANNICK,278,0.92
1989,M,YANNICK,239,0.75
1990,M,YANNICK,255,0.75
1991,M,YANNICK,305,0.9
1992,M,YANNICK,281,0.86
1993,M,YANNICK,238,0.76
1994,M,YANNICK,192,0.62
1995,M,YANNICK,175,0.59
1996,M,YANNICK,146,0.51
1997,M,YANNICK,121,0.46
1998,M,YANNICK,101,0.41
1999,M,YANNICK,69,0.29
2000,M,YANNICK,67,0.29
2001,M,YANNICK,55,0.24
2002,M,YANNICK,58,0.26
2003,M,YANNICK,23,0.1
2004,M,YANNICK,31,0.14
2005,M,YANNICK,25,0.11
2006,M,YANNICK,22,0.09
2007,M,YANNICK,23,0.1
2008,M,YANNICK,16,0.07
2009,M,YANNICK,19,0.08
2010,M,YANNICK,17,0.07
2011,M,YANNICK,23,0.1
2012,M,YANNICK,12,0.05
2013,M,YANNICK,15,0.07
2014,M,YANNICK,11,0.05
2015,M,YANNICK,9,0.05
2016,M,YANNICK,5,0.03
2017,M,YANNICK,6,0.04
2018,M,YANNICK,5,0.03
1980,M,ZACHARY,3,0.01
1981,M,ZACHARY,5,0.02
1982,M,ZACHARY,6,0.02
1983,M,ZACHARY,5,0.02
1984,M,ZACHARY,6,0.02
1985,M,ZACHARY,14,0.05
1986,M,ZACHARY,15,0.05
1987,M,ZACHARY,16,0.05
1988,M,ZACHARY,19,0.06
1989,M,ZACHARY,26,0.08
1990,M,ZACHARY,37,0.11
1991,M,ZACHARY,40,0.12
1992,M,ZACHARY,52,0.16
1993,M,ZACHARY,66,0.21
1994,M,ZACHARY,66,0.21
1995,M,ZACHARY,81,0.27
1996,M,ZACHARY,87,0.3
1997,M,ZACHARY,111,0.42
1998,M,ZACHARY,149,0.61
1999,M,ZACHARY,241,1.02
2000,M,ZACHARY,484,2.11
2001,M,ZACHARY,620,2.65
2002,M,ZACHARY,512,2.28
2003,M,ZACHARY,536,2.39
2004,M,ZACHARY,515,2.35
2005,M,ZACHARY,467,2.14
2006,M,ZACHARY,608,2.62
2007,M,ZACHARY,556,2.4
2008,M,ZACHARY,537,2.26
2009,M,ZACHARY,491,2.08
2010,M,ZACHARY,441,1.94
2011,M,ZACHARY,445,2
2012,M,ZACHARY,400,1.79
2013,M,ZACHARY,347,1.61
2014,M,ZACHARY,339,1.66
2015,M,ZACHARY,296,1.48
2016,M,ZACHARY,242,1.26
2017,M,ZACHARY,204,1.19
2018,M,ZACHARY,202,1.23
1980,M,ZACK,0,0
1981,M,ZACK,1,0
1982,M,ZACK,0,0
1983,M,ZACK,1,0
1984,M,ZACK,0,0
1985,M,ZACK,0,0
1986,M,ZACK,1,0
1987,M,ZACK,1,0
1988,M,ZACK,1,0
1989,M,ZACK,0,0
1990,M,ZACK,0,0
1991,M,ZACK,1,0
1992,M,ZACK,1,0
1993,M,ZACK,2,0.01
1994,M,ZACK,2,0.01
1995,M,ZACK,2,0.01
1996,M,ZACK,3,0.01
1997,M,ZACK,5,0.02
1998,M,ZACK,4,0.02
1999,M,ZACK,8,0.03
2000,M,ZACK,12,0.05
2001,M,ZACK,17,0.07
2002,M,ZACK,20,0.09
2003,M,ZACK,38,0.17
2004,M,ZACK,48,0.22
2005,M,ZACK,44,0.2
2006,M,ZACK,80,0.35
2007,M,ZACK,106,0.46
2008,M,ZACK,155,0.65
2009,M,ZACK,229,0.97
2010,M,ZACK,275,1.21
2011,M,ZACK,290,1.3
2012,M,ZACK,318,1.43
2013,M,ZACK,329,1.52
2014,M,ZACK,317,1.55
2015,M,ZACK,336,1.68
2016,M,ZACK,355,1.85
2017,M,ZACK,292,1.7
2018,M,ZACK,281,1.7
