Taxon	858.ITS	1002.ITS	927.ITS	902.ITS	988.ITS	851.ITS	987.ITS	957.ITS	997.ITS	953.ITS	848.ITS	972.ITS	986.ITS	918.ITS	931.ITS	903.ITS	967.ITS	1003.ITS	887.ITS	867.ITS	872.ITS	936.ITS	982.ITS	873.ITS	992.ITS	901.ITS	938.ITS	996.ITS	937.ITS	956.ITS	917.ITS	906.ITS	928.ITS	897.ITS	922.ITS	977.ITS	847.ITS	961.ITS	907.ITS	983.ITS	993.ITS	921.ITS	861.ITS	908.ITS	943.ITS	866.ITS	913.ITS	852.ITS	863.ITS	881.ITS	853.ITS	981.ITS	998.ITS	966.ITS	888.ITS	878.ITS	968.ITS	962.ITS	876.ITS	978.ITS	892.ITS	877.ITS	958.ITS	991.ITS	896.ITS	893.ITS	948.ITS	963.ITS	871.ITS	926.ITS	942.ITS	886.ITS	868.ITS	856.ITS	911.ITS	971.ITS	973.ITS	891.ITS	951.ITS	941.ITS	947.ITS	933.ITS	846.ITS	1001.ITS	882.ITS	898.ITS	862.ITS	857.ITS	912.ITS	923.ITS	932.ITS	952.ITS	916.ITS	976.ITS	946.ITS
k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Extremaceae; g__Extremus	2.61185280292e-05	4.73936279267e-05	3.46110582331e-05	2.58450344819e-05	4.116540298e-05	3.04804647229e-05	9.29071253045e-05	2.95009029719e-05	4.66927454297e-05	3.1444774214e-05	1.82825479587e-05	3.10638602951e-05	3.74609796188e-05	3.61061851958e-05	2.34771123867e-05	0.000695845089009	4.23419294192e-05	4.95016701331e-05	3.72744716403e-05	4.46828591915e-05	2.43484242614e-05	2.64042485439e-05	3.90912625602e-05	3.57644066533e-05	4.09895475353e-05	2.51624046686e-05	2.82139179257e-05	3.77256900608e-05	3.74768408541e-05	2.41844901079e-05	3.93250424492e-05	3.5597175644e-05	1.98860478469e-05	6.33509421062e-05	3.23668317409e-05	5.41762265489e-05	3.13047084674e-05	2.28163718115e-05	6.90454938153e-05	3.46885199979e-05	4.65708113608e-05	2.82684573732e-05	2.09891897651e-05	3.59908053678e-05	3.18240027908e-05	2.65910351638e-05	4.07695484502e-05	2.09859995402e-05	2.27615418958e-05	1.92537126916e-05	3.07754174172e-05	3.39665978691e-05	3.77737181056e-05	3.26358404297e-05	2.54845183174e-05	2.62819678498e-05	2.8494217176e-05	2.55311036926e-05	2.20210498795e-05	3.22863661726e-05	2.36269328374e-05	2.57052657155e-05	2.26417385452e-05	4.54311677425e-05	4.08424785484e-05	3.60497486531e-05	2.71612097483e-05	2.53742234783e-05	2.73194445414e-05	2.14016011133e-05	2.14399822528e-05	2.85223384866e-05	2.31066917857e-05	2.11936735939e-05	2.85018246597e-05	3.61174870897e-05	3.52367579085e-05	3.42680545447e-05	3.05108947625e-05	2.5702463274e-05	4.79115029341e-05	3.46328532743e-05	2.11539986092e-05	4.0709803771e-05	1.85614761966e-05	3.20762684337e-05	2.30922967679e-05	4.71513539185e-05	3.20844118396e-05	4.48928106011e-05	2.36411104757e-05	2.60347296682e-05	2.63140715168e-05	3.80601190896e-05	3.10480590654e-05
k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Dissoconium	5.22370560584e-05	9.47872558535e-05	0.000138223780332	5.16900689637e-05	8.233080596e-05	6.09609294458e-05	0.000185814250609	5.90018059438e-05	9.33854908593e-05	6.2889548428e-05	7.31301918347e-05	0.000217545637495	7.49219592375e-05	7.22123703917e-05	4.69542247735e-05	7.74243311073e-05	0.000126890941349	9.90033402662e-05	7.45489432806e-05	8.9365718383e-05	4.86968485228e-05	5.28084970877e-05	7.81825251205e-05	7.15288133065e-05	0.000245937285212	5.03248093372e-05	5.64278358514e-05	7.54513801215e-05	7.49536817082e-05	7.26307370652e-05	7.86500848984e-05	7.11943512879e-05	9.94939765671e-05	0.000126701884212	6.47336634818e-05	0.000108352453098	0.000125119137346	4.56327436231e-05	0.000138090987631	6.93770399959e-05	9.31416227216e-05	5.65369147465e-05	4.19783795303e-05	7.19816107357e-05	6.36480055817e-05	5.31820703277e-05	8.15390969003e-05	4.19719990803e-05	4.55230837917e-05	3.85074253832e-05	6.15508348345e-05	6.79331957383e-05	7.55474362111e-05	9.80117891499e-05	5.09690366349e-05	5.25639356996e-05	5.6988434352e-05	0.000153267673278	4.4042099759e-05	6.45727323451e-05	4.72538656747e-05	5.1410531431e-05	4.52834770903e-05	9.08623354851e-05	8.16849570967e-05	7.20994973063e-05	5.43224194966e-05	5.07484469566e-05	5.46388890828e-05	4.28032022265e-05	4.28799645057e-05	5.70446769732e-05	4.62133835714e-05	4.23873471879e-05	5.70036493193e-05	7.22349741794e-05	7.04735158171e-05	6.85361090894e-05	6.1021789525e-05	5.14049265479e-05	9.58230058683e-05	6.92657065487e-05	8.4615994437e-05	8.1419607542e-05	3.71229523931e-05	6.41525368674e-05	4.61845935357e-05	9.4302707837e-05	6.41688236792e-05	8.97856212021e-05	4.72822209513e-05	5.20694593364e-05	5.26281430336e-05	7.61202381793e-05	6.20961181307e-05
k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Pantospora	2.61185280292e-05	4.73936279267e-05	3.46110582331e-05	2.58450344819e-05	4.116540298e-05	3.04804647229e-05	9.29071253045e-05	2.95009029719e-05	4.66927454297e-05	3.1444774214e-05	1.82825479587e-05	3.10638602951e-05	3.74609796188e-05	3.61061851958e-05	2.34771123867e-05	3.87121655537e-05	4.23419294192e-05	4.95016701331e-05	3.72744716403e-05	4.46828591915e-05	2.43484242614e-05	2.64042485439e-05	3.90912625602e-05	3.57644066533e-05	4.09895475353e-05	2.51624046686e-05	2.82139179257e-05	3.77256900608e-05	3.74768408541e-05	2.41844901079e-05	3.93250424492e-05	3.5597175644e-05	3.97720956937e-05	6.33509421062e-05	3.23668317409e-05	5.41762265489e-05	3.13047084674e-05	2.28163718115e-05	6.90454938153e-05	3.46885199979e-05	4.65708113608e-05	2.82684573732e-05	2.09891897651e-05	3.59908053678e-05	3.18240027908e-05	2.65910351638e-05	4.07695484502e-05	2.09859995402e-05	2.27615418958e-05	1.92537126916e-05	3.07754174172e-05	3.39665978691e-05	3.77737181056e-05	3.26358404297e-05	5.09690366349e-05	2.62819678498e-05	2.8494217176e-05	2.55311036926e-05	2.20210498795e-05	3.22863661726e-05	2.36269328374e-05	2.57052657155e-05	2.26417385452e-05	4.54311677425e-05	4.08424785484e-05	3.60497486531e-05	2.71612097483e-05	2.53742234783e-05	2.73194445414e-05	2.14016011133e-05	2.14399822528e-05	2.85223384866e-05	2.31066917857e-05	2.11936735939e-05	2.85018246597e-05	3.61174870897e-05	3.52367579085e-05	3.42680545447e-05	3.05108947625e-05	2.5702463274e-05	4.79115029341e-05	3.46328532743e-05	4.23079972185e-05	4.0709803771e-05	1.85614761966e-05	3.20762684337e-05	2.30922967679e-05	4.71513539185e-05	3.20844118396e-05	4.48928106011e-05	2.36411104757e-05	2.60347296682e-05	2.63140715168e-05	3.80601190896e-05	3.10480590654e-05
k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Passalora	2.61185280292e-05	4.73936279267e-05	3.46110582331e-05	2.58450344819e-05	4.116540298e-05	3.04804647229e-05	9.29071253045e-05	2.95009029719e-05	4.66927454297e-05	3.1444774214e-05	5.48476438761e-05	3.10638602951e-05	3.74609796188e-05	3.61061851958e-05	2.34771123867e-05	3.87121655537e-05	8.45490119295e-05	4.95016701331e-05	7.4667651789e-05	4.46828591915e-05	2.43484242614e-05	2.64042485439e-05	3.90912625602e-05	3.57644066533e-05	4.09895475353e-05	2.51624046686e-05	2.82139179257e-05	3.77256900608e-05	3.74768408541e-05	7.26307370652e-05	3.93250424492e-05	3.5597175644e-05	3.97720956937e-05	6.33509421062e-05	3.23668317409e-05	5.41762265489e-05	9.38144288785e-05	2.28163718115e-05	6.90454938153e-05	3.46885199979e-05	4.65708113608e-05	2.82684573732e-05	2.09891897651e-05	3.59908053678e-05	3.18240027908e-05	2.65910351638e-05	4.07695484502e-05	2.09859995402e-05	2.27615418958e-05	1.92537126916e-05	3.07754174172e-05	3.39665978691e-05	3.77737181056e-05	3.26358404297e-05	2.54845183174e-05	2.62819678498e-05	2.8494217176e-05	2.55311036926e-05	2.20210498795e-05	3.22863661726e-05	2.36269328374e-05	2.57052657155e-05	2.26417385452e-05	4.54311677425e-05	4.08424785484e-05	3.60497486531e-05	2.71612097483e-05	2.53742234783e-05	2.73194445414e-05	2.14016011133e-05	2.14399822528e-05	2.85223384866e-05	2.31066917857e-05	2.11936735939e-05	2.85018246597e-05	3.61174870897e-05	3.52367579085e-05	3.42680545447e-05	3.05108947625e-05	2.5702463274e-05	4.79115029341e-05	3.46328532743e-05	2.11539986092e-05	4.0709803771e-05	1.85614761966e-05	3.20762684337e-05	2.30922967679e-05	4.71513539185e-05	3.20844118396e-05	4.48928106011e-05	2.36411104757e-05	2.60347296682e-05	2.63140715168e-05	3.80601190896e-05	3.10480590654e-05
k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Pseudocercosporella	5.22370560584e-05	9.47872558535e-05	6.92221164662e-05	5.16900689637e-05	8.233080596e-05	6.09609294458e-05	0.000185814250609	5.90018059438e-05	9.33854908593e-05	6.2889548428e-05	3.65650959174e-05	6.21277205901e-05	7.49219592375e-05	0.000289193349997	4.69542247735e-05	7.74243311073e-05	8.46838588385e-05	9.90033402662e-05	7.45489432806e-05	8.9365718383e-05	4.86968485228e-05	5.28084970877e-05	7.81825251205e-05	7.15288133065e-05	8.19790950705e-05	5.03248093372e-05	5.64278358514e-05	7.54513801215e-05	7.49536817082e-05	4.83689802158e-05	7.86500848984e-05	7.11943512879e-05	3.97720956937e-05	0.000126701884212	6.47336634818e-05	0.000108352453098	9.38144288785e-05	4.56327436231e-05	0.000138090987631	6.93770399959e-05	9.31416227216e-05	5.65369147465e-05	4.19783795303e-05	7.19816107357e-05	6.36480055817e-05	5.31820703277e-05	8.15390969003e-05	4.19719990803e-05	4.55230837917e-05	3.85074253832e-05	6.15508348345e-05	6.79331957383e-05	7.55474362111e-05	6.52716808594e-05	5.09690366349e-05	5.25639356996e-05	5.6988434352e-05	5.10622073852e-05	4.4042099759e-05	6.45727323451e-05	4.72538656747e-05	5.1410531431e-05	4.52834770903e-05	0.000136293503228	8.16849570967e-05	7.20994973063e-05	5.43224194966e-05	5.07484469566e-05	5.46388890828e-05	4.28032022265e-05	4.28799645057e-05	5.70446769732e-05	4.62133835714e-05	4.23873471879e-05	5.70036493193e-05	7.22349741794e-05	0.000141059250608	6.85361090894e-05	6.1021789525e-05	5.14049265479e-05	9.58230058683e-05	6.92657065487e-05	4.23079972185e-05	8.1419607542e-05	3.71229523931e-05	6.41525368674e-05	4.61845935357e-05	9.4302707837e-05	6.41688236792e-05	8.97856212021e-05	4.72822209513e-05	5.20694593364e-05	5.26281430336e-05	7.61202381793e-05	6.20961181307e-05
k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Ramularia	0.000261185280292	0.000473936279267	0.00141728976676	0.000258450344819	0.0004116540298	0.000426630048954	0.000929071253045	0.000295009029719	0.000513620199726	0.00031444774214	0.000402157644395	0.00037286493897	0.000374609796188	0.000361061851958	0.000375559267672	0.000387121655537	0.00101512753079	0.000495016701331	0.000970323347732	0.00724185496815	0.000243484242614	0.000264042485439	0.000390912625602	0.000357644066533	0.000409895475353	0.000251624046686	0.000282139179257	0.000414982590669	0.000374768408541	0.000362921885101	0.00047190050939	0.00035597175644	0.000517228456017	0.000696661146369	0.000323668317409	0.000541762265489	0.000500476549384	0.000228163718115	0.000690454938153	0.000346885199979	0.000465708113608	0.000367579686987	0.000399128828305	0.000359908053678	0.000318240027908	0.000265910351638	0.000407695484502	0.000419653368583	0.00435397851093	0.000192537126916	0.00033852959159	0.000339665978691	0.000566966666979	0.000555226358748	0.000432993328737	0.000262819678498	0.000853916156904	0.000408659761327	0.000220210498795	0.000387436394071	0.000236269328374	0.000257052657155	0.000248987016549	0.000454311677425	0.000408424785484	0.000468761176137	0.000271612097483	0.000253742234783	0.000273194445414	0.00136949734408	0.000214399822528	0.000627945624069	0.000231066917857	0.000254391578903	0.00056994601121	0.000433409845077	0.00208177419096	0.0004114349224	0.000305108947625	0.00025702463274	0.000479115029341	0.000346328532743	0.000698014369445	0.00040709803771	0.000185614761966	0.000320762684337	0.000230922967679	0.000565667972324	0.000449488304721	0.000448928106011	0.000496915060953	0.000260347296682	0.000263140715168	0.000380601190896	0.000310480590654
k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Ruptoseptoria	0.000104474112117	0.000189574511707	0.000138444232932	0.000103380137927	0.00016466161192	0.000121921858892	0.000371628501218	0.000118003611888	0.000186770981719	0.000125779096856	0.000255955671422	0.00012425544118	0.000149843918475	0.000144424740783	9.39084495469e-05	0.000154848662215	0.000296123812117	0.000198006680532	0.000149097886561	0.000178731436766	9.73936970455e-05	0.000105616994175	0.000156365050241	0.000143057626613	0.000163958190141	0.000100649618674	0.000112855671703	0.000150902760243	0.000149907363416	9.67379604315e-05	0.000157300169797	0.000142388702576	9.94302392343e-05	0.000253403768425	0.000129467326964	0.000216704906196	0.00012521883387	9.12654872462e-05	0.000276181975261	0.000138754079992	0.000186283245443	0.000113073829493	8.39567590605e-05	0.000143963221471	0.000127296011163	0.000106364140655	0.000163078193801	8.39439981607e-05	9.10461675834e-05	7.70148507664e-05	0.000123101669669	0.000135866391477	0.000151094872422	0.000195919310439	0.00010193807327	0.000105127871399	0.000142380050042	0.00010212441477	8.8084199518e-05	0.00012914546469	9.45077313494e-05	0.000102821062862	9.05669541807e-05	0.00018172467097	0.000163369914193	0.000144198994613	0.000108644838993	0.000101496893913	0.000109277778166	0.000107008005566	8.57599290113e-05	0.000171315701865	9.24267671428e-05	8.47746943758e-05	0.000114007298639	0.000144469948359	0.000140947031634	0.000137072218179	0.00012204357905	0.000102809853096	0.000191646011737	0.000138531413097	8.4615994437e-05	0.000162839215084	7.42459047862e-05	0.000128305073735	9.23691870715e-05	0.000188605415674	0.000128337647358	0.000179571242404	9.45644419026e-05	0.000104138918673	0.000105256286067	0.000152240476359	0.000124192236261
k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Septoria	7.83555840876e-05	0.00014218088378	0.000138334006632	7.75351034456e-05	0.00012349620894	9.14413941687e-05	0.000278721375914	8.85027089157e-05	0.000140078236289	9.4334322642e-05	5.48476438761e-05	9.31915808852e-05	0.000112382938856	0.000108318555588	7.04313371602e-05	0.000116136496661	0.000127025788258	0.000148505010399	0.000111823414921	0.000134048577575	7.30452727842e-05	0.000131937684971	0.000117273787681	0.00010729321996	0.000122968642606	7.54872140059e-05	8.46417537771e-05	0.000113177070182	0.000112430522562	9.68152271731e-05	0.000117975127348	0.000142276761772	5.96581435406e-05	0.000190052826319	9.71004952228e-05	0.000162528679647	9.39141254023e-05	6.84491154346e-05	0.000207136481446	0.000104065559994	0.000139712434082	8.48053721197e-05	6.29675692954e-05	0.000107972416104	9.54720083725e-05	7.97731054915e-05	0.00012230864535	6.29579986205e-05	6.82846256875e-05	5.77611380748e-05	9.23262522517e-05	0.000101899793607	0.000113321154317	0.00013064762958	0.000127341430701	7.88459035494e-05	8.5482651528e-05	7.65933110778e-05	6.60631496385e-05	9.68590985177e-05	7.08807985121e-05	0.000231511119247	6.79252156355e-05	0.000136293503228	0.000122527435645	0.000108149245959	8.14836292449e-05	7.61226704348e-05	8.19583336242e-05	6.42048033398e-05	6.43199467585e-05	0.000171315701865	6.93200753571e-05	6.35810207818e-05	8.5505473979e-05	0.000108352461269	0.000105710273726	0.00013718135211	9.15326842875e-05	7.71073898219e-05	0.000143734508802	0.000103898559823	6.34619958277e-05	0.000122129411313	5.56844285897e-05	9.62288053011e-05	6.92768903036e-05	0.000141454061756	0.000128439827014	0.000134678431803	7.0923331427e-05	0.000104138918673	7.89422145504e-05	0.000114180357269	9.31441771961e-05
k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Sphaerulina	2.61185280292e-05	0.000236818159798	0.00235013494455	2.58450344819e-05	4.116540298e-05	6.09609294458e-05	9.29071253045e-05	0.000117815708047	0.000186770981719	0.000188969073063	0.00138918159138	3.10638602951e-05	3.74609796188e-05	3.61061851958e-05	0.000164265256192	3.87121655537e-05	0.000845624966204	0.000148505010399	0.000522673562523	4.46828591915e-05	2.43484242614e-05	2.64042485439e-05	3.90912625602e-05	3.57644066533e-05	4.09895475353e-05	2.51624046686e-05	0.000113035378186	7.54513801215e-05	3.74768408541e-05	0.000266261191411	3.93250424492e-05	0.00110250497773	0.00171134738682	0.000126502667413	3.23668317409e-05	0.000162357776724	0.00112537436045	0.000387733454943	6.90454938153e-05	3.46885199979e-05	0.000232706680819	2.82684573732e-05	8.40904481673e-05	3.59908053678e-05	0.000955425045812	2.65910351638e-05	4.07695484502e-05	2.09859995402e-05	2.27615418958e-05	1.92537126916e-05	3.07754174172e-05	3.39665978691e-05	0.000416112391488	0.000979909355778	0.00147720929266	0.000183973774949	0.0017358713518	2.55311036926e-05	0.000176448921964	3.22863661726e-05	0.000165388529862	0.000283003514581	0.000113064477831	4.54311677425e-05	4.08424785484e-05	0.000144313438259	2.71612097483e-05	2.53742234783e-05	2.73194445414e-05	0.00117688293406	2.14399822528e-05	0.0009705770278	2.31066917857e-05	8.49096859273e-05	2.85018246597e-05	7.22349741794e-05	3.52367579085e-05	0.000240203783608	3.05108947625e-05	2.5702463274e-05	4.79115029341e-05	6.92657065487e-05	0.00173428996266	0.000203420190362	1.85614761966e-05	3.20762684337e-05	2.30922967679e-05	0.000141305787058	6.42710033347e-05	4.48928106011e-05	0.000331502577785	0.000520529293493	2.63140715168e-05	0.000114180357269	3.10480590654e-05
k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Xenosonderhenia	2.61185280292e-05	4.73936279267e-05	3.46110582331e-05	2.58450344819e-05	4.116540298e-05	3.04804647229e-05	9.29071253045e-05	2.95009029719e-05	4.66927454297e-05	3.1444774214e-05	1.82825479587e-05	3.10638602951e-05	3.74609796188e-05	3.61061851958e-05	2.34771123867e-05	3.87121655537e-05	4.23419294192e-05	4.95016701331e-05	3.72744716403e-05	4.46828591915e-05	2.43484242614e-05	2.64042485439e-05	3.90912625602e-05	3.57644066533e-05	4.09895475353e-05	2.51624046686e-05	2.82139179257e-05	3.77256900608e-05	3.74768408541e-05	2.41844901079e-05	3.93250424492e-05	3.5597175644e-05	1.98860478469e-05	6.33509421062e-05	3.23668317409e-05	5.41762265489e-05	3.13047084674e-05	2.28163718115e-05	6.90454938153e-05	3.46885199979e-05	4.65708113608e-05	2.82684573732e-05	2.09891897651e-05	3.59908053678e-05	3.18240027908e-05	2.65910351638e-05	4.07695484502e-05	2.09859995402e-05	2.27615418958e-05	1.92537126916e-05	3.07754174172e-05	3.39665978691e-05	3.77737181056e-05	0.00013064762958	2.54845183174e-05	2.62819678498e-05	2.8494217176e-05	2.55311036926e-05	2.20210498795e-05	3.22863661726e-05	2.36269328374e-05	2.57052657155e-05	2.26417385452e-05	4.54311677425e-05	4.08424785484e-05	3.60497486531e-05	2.71612097483e-05	2.53742234783e-05	2.73194445414e-05	2.14016011133e-05	2.14399822528e-05	2.85223384866e-05	2.31066917857e-05	2.11936735939e-05	2.85018246597e-05	3.61174870897e-05	3.52367579085e-05	3.42680545447e-05	3.05108947625e-05	2.5702463274e-05	4.79115029341e-05	3.46328532743e-05	2.11539986092e-05	4.0709803771e-05	1.85614761966e-05	3.20762684337e-05	2.30922967679e-05	4.71513539185e-05	3.20844118396e-05	4.48928106011e-05	2.36411104757e-05	2.60347296682e-05	2.63140715168e-05	3.80601190896e-05	3.10480590654e-05
k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Zasmidium	2.61185280292e-05	4.73936279267e-05	6.91118901661e-05	2.58450344819e-05	4.116540298e-05	3.04804647229e-05	9.29071253045e-05	2.95009029719e-05	4.66927454297e-05	3.1444774214e-05	1.82825479587e-05	3.10638602951e-05	3.74609796188e-05	3.61061851958e-05	2.34771123867e-05	3.87121655537e-05	4.23419294192e-05	4.95016701331e-05	3.72744716403e-05	4.46828591915e-05	2.43484242614e-05	2.64042485439e-05	3.90912625602e-05	3.57644066533e-05	4.09895475353e-05	2.51624046686e-05	2.82139179257e-05	3.77256900608e-05	3.74768408541e-05	2.41844901079e-05	3.93250424492e-05	3.5597175644e-05	1.98860478469e-05	6.33509421062e-05	3.23668317409e-05	5.41762265489e-05	3.13047084674e-05	2.28163718115e-05	6.90454938153e-05	3.46885199979e-05	4.65708113608e-05	2.82684573732e-05	2.09891897651e-05	3.59908053678e-05	3.18240027908e-05	2.65910351638e-05	4.07695484502e-05	2.09859995402e-05	2.27615418958e-05	1.92537126916e-05	3.07754174172e-05	3.39665978691e-05	3.77737181056e-05	3.26358404297e-05	2.54845183174e-05	2.62819678498e-05	2.8494217176e-05	2.55311036926e-05	2.20210498795e-05	3.22863661726e-05	2.36269328374e-05	2.57052657155e-05	2.26417385452e-05	4.54311677425e-05	4.08424785484e-05	3.60497486531e-05	2.71612097483e-05	2.53742234783e-05	2.73194445414e-05	0.000171212808906	2.14399822528e-05	2.85223384866e-05	2.31066917857e-05	2.11936735939e-05	2.85018246597e-05	3.61174870897e-05	3.52367579085e-05	3.42680545447e-05	3.05108947625e-05	2.5702463274e-05	4.79115029341e-05	3.46328532743e-05	2.11539986092e-05	4.0709803771e-05	1.85614761966e-05	3.20762684337e-05	2.30922967679e-05	4.71513539185e-05	3.20844118396e-05	4.48928106011e-05	2.36411104757e-05	2.60347296682e-05	2.63140715168e-05	3.80601190896e-05	3.10480590654e-05
k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae;Other	7.83555840876e-05	0.00014218088378	0.000103833174699	7.75351034456e-05	0.00012349620894	9.14413941687e-05	0.000278721375914	8.85027089157e-05	0.000140078236289	9.4334322642e-05	5.48476438761e-05	9.31915808852e-05	0.000112382938856	0.000108318555588	7.04313371602e-05	0.000116136496661	0.000127025788258	0.000148505010399	0.000111823414921	0.000134048577575	7.30452727842e-05	7.92127456316e-05	0.000117273787681	0.00010729321996	0.000122968642606	7.54872140059e-05	8.46417537771e-05	0.000113177070182	0.000112430522562	7.25534703237e-05	0.000196625212246	0.000106791526932	9.94939765671e-05	0.000190052826319	9.71004952228e-05	0.000162528679647	9.39141254023e-05	6.84491154346e-05	0.000207136481446	0.000104065559994	0.000139712434082	8.48053721197e-05	6.29675692954e-05	0.000107972416104	9.54720083725e-05	7.97731054915e-05	0.00012230864535	6.29579986205e-05	6.82846256875e-05	5.77611380748e-05	9.23262522517e-05	0.000101899793607	0.000113321154317	0.00013064762958	0.00010193807327	0.000183973774949	0.000227680629895	7.65933110778e-05	6.60631496385e-05	9.68590985177e-05	7.08807985121e-05	7.71157971465e-05	6.79252156355e-05	0.000136293503228	0.000122527435645	0.000108149245959	8.14836292449e-05	7.61226704348e-05	8.19583336242e-05	0.00012840960668	6.43199467585e-05	8.55670154597e-05	6.93200753571e-05	6.35810207818e-05	8.5505473979e-05	0.000108352461269	0.000105710273726	0.000102804163634	9.15326842875e-05	7.71073898219e-05	0.000143734508802	0.000103898559823	0.000105769993046	0.000122129411313	5.56844285897e-05	9.62288053011e-05	6.92768903036e-05	0.000141454061756	9.62532355188e-05	0.000134678431803	7.0923331427e-05	7.81041890045e-05	7.89422145504e-05	0.000114180357269	9.31441771961e-05
k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Teratosphaeriaceae; g__Devriesia	5.22370560584e-05	9.47872558535e-05	6.92221164662e-05	5.16900689637e-05	8.233080596e-05	6.09609294458e-05	0.000185814250609	0.000176723562071	9.33854908593e-05	6.2889548428e-05	0.000237614712767	6.21277205901e-05	7.49219592375e-05	7.22123703917e-05	4.69542247735e-05	7.74243311073e-05	0.000169232870768	9.90033402662e-05	0.00014921659507	8.9365718383e-05	4.86968485228e-05	5.28084970877e-05	7.81825251205e-05	7.15288133065e-05	8.19790950705e-05	5.03248093372e-05	5.64278358514e-05	7.54513801215e-05	7.49536817082e-05	4.83689802158e-05	7.86500848984e-05	7.11943512879e-05	7.96079287202e-05	0.000126701884212	6.47336634818e-05	0.000108352453098	9.38144288785e-05	4.56327436231e-05	0.000138090987631	6.93770399959e-05	9.31416227216e-05	5.65369147465e-05	4.19783795303e-05	7.19816107357e-05	6.36480055817e-05	5.31820703277e-05	8.15390969003e-05	4.19719990803e-05	4.55230837917e-05	3.85074253832e-05	6.15508348345e-05	6.79331957383e-05	7.55474362111e-05	6.52716808594e-05	5.09690366349e-05	5.25639356996e-05	0.000113885832866	5.10622073852e-05	4.4042099759e-05	6.45727323451e-05	0.000118134664187	5.1410531431e-05	4.52834770903e-05	9.08623354851e-05	8.16849570967e-05	7.20994973063e-05	5.43224194966e-05	5.07484469566e-05	5.46388890828e-05	0.000107008005566	4.28799645057e-05	5.70446769732e-05	4.62133835714e-05	4.23873471879e-05	5.70036493193e-05	7.22349741794e-05	7.04735158171e-05	6.85361090894e-05	6.1021789525e-05	5.14049265479e-05	9.58230058683e-05	6.92657065487e-05	4.23079972185e-05	8.1419607542e-05	3.71229523931e-05	6.41525368674e-05	4.61845935357e-05	9.4302707837e-05	6.41688236792e-05	8.97856212021e-05	4.72822209513e-05	5.20694593364e-05	5.26281430336e-05	7.61202381793e-05	6.20961181307e-05
k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Teratosphaeriaceae; g__Neodevriesia	7.83555840876e-05	0.00014218088378	0.000242056955032	7.75351034456e-05	0.00012349620894	9.14413941687e-05	0.000278721375914	8.85027089157e-05	0.000140078236289	9.4334322642e-05	0.000219332164808	9.31915808852e-05	0.000112382938856	0.000289078727187	7.04313371602e-05	0.000116136496661	0.000211574800187	0.000148505010399	0.000111823414921	0.000134048577575	7.30452727842e-05	7.92127456316e-05	0.000117273787681	0.00010729321996	0.000122968642606	7.54872140059e-05	8.46417537771e-05	0.000113177070182	0.000112430522562	0.000169368697497	0.000117975127348	0.000106791526932	0.000378026121089	0.000190052826319	9.71004952228e-05	0.000162528679647	0.000343953007047	6.84491154346e-05	0.000207136481446	0.000104065559994	0.000139712434082	8.48053721197e-05	6.29675692954e-05	0.000107972416104	9.54720083725e-05	7.97731054915e-05	0.00012230864535	6.29579986205e-05	6.82846256875e-05	5.77611380748e-05	9.23262522517e-05	0.000101899793607	0.000113321154317	0.000261295259159	0.000178310467336	7.88459035494e-05	0.000256083811234	7.65933110778e-05	6.60631496385e-05	9.68590985177e-05	0.000236269328374	7.71157971465e-05	0.000113136585278	0.000136293503228	0.000122527435645	0.000216412935565	8.14836292449e-05	7.61226704348e-05	8.19583336242e-05	0.00012840960668	6.43199467585e-05	0.000114180189419	6.93200753571e-05	6.35810207818e-05	8.5505473979e-05	0.000252937068317	0.000105710273726	0.00013718135211	9.15326842875e-05	7.71073898219e-05	0.000143734508802	0.000103898559823	6.34619958277e-05	0.000122129411313	5.56844285897e-05	9.62288053011e-05	6.92768903036e-05	0.000141454061756	9.62532355188e-05	0.000134678431803	9.46397320634e-05	7.81041890045e-05	7.89422145504e-05	0.000114180357269	9.31441771961e-05
